Date,State,Fips,Cases,Deaths
8/10/2020,Iowa,19,49164,935
8/10/2020,Kansas,20,32094,387
8/10/2020,Kentucky,21,36739,794
8/10/2020,Louisiana,22,132079,4287
8/10/2020,Maine,23,4049,125
8/10/2020,Maryland,24,96821,3591
8/10/2020,Massachusetts,25,121315,8741
8/10/2020,Michigan,26,97472,6527
8/10/2020,Minnesota,27,61557,1701
8/10/2020,Mississippi,28,67649,1912
8/10/2020,Missouri,29,60882,1397
8/10/2020,Montana,30,5032,75
8/10/2020,Nebraska,31,28696,354
8/10/2020,Nevada,32,57022,963
8/10/2020,New Hampshire,33,6840,419
8/10/2020,New Jersey,34,186884,15878
8/10/2020,New Mexico,35,22444,690
8/10/2020,New York,36,426046,32361
8/10/2020,North Carolina,37,137006,2198
8/10/2020,North Dakota,38,7717,117
8/10/2020,Northern Mariana Islands,69,49,2
8/10/2020,Ohio,39,101731,3673
8/10/2020,Oklahoma,40,43962,605
8/10/2020,Oregon,41,21488,362
8/10/2020,Pennsylvania,42,124269,7378
8/10/2020,Puerto Rico,72,22821,279
8/10/2020,Rhode Island,44,19934,1015
8/10/2020,South Carolina,45,101159,2049
8/10/2020,South Dakota,46,9663,146
8/10/2020,Tennessee,47,120967,1223
8/10/2020,Texas,48,517182,9064
8/10/2020,Utah,49,44487,346
8/10/2020,Vermont,50,1462,58
8/10/2020,Virgin Islands,78,576,9
8/10/2020,Virginia,51,100749,2327
8/10/2020,Washington,53,66225,1780
8/10/2020,West Virginia,54,7754,141
8/10/2020,Wisconsin,55,65427,1009
8/10/2020,Wyoming,56,3042,28
8/11/2020,Alabama,1,103851,1847
8/11/2020,Alaska,2,4587,24
8/11/2020,Arizona,4,188780,4205
8/11/2020,Arkansas,5,50411,566
8/11/2020,California,6,586078,10654
8/11/2020,Colorado,8,51487,1878
8/11/2020,Connecticut,9,50684,4444
8/11/2020,Delaware,10,15699,591
8/11/2020,District of Columbia,11,12896,593
8/11/2020,Florida,12,542784,8552
8/11/2020,Georgia,13,205920,4255
8/11/2020,Guam,66,1403,6
8/11/2020,Hawaii,15,3733,35
8/11/2020,Idaho,16,25767,248
8/11/2020,Illinois,17,198919,7879
8/11/2020,Indiana,18,77625,3069
8/11/2020,Iowa,19,49521,946
8/11/2020,Kansas,20,32181,388
8/11/2020,Kentucky,21,37437,803
8/11/2020,Louisiana,22,133243,4313
8/11/2020,Maine,23,4050,126
8/11/2020,Maryland,24,97403,3604
8/11/2020,Massachusetts,25,121707,8751
8/11/2020,Michigan,26,98361,6534
8/11/2020,Minnesota,27,61880,1707
8/11/2020,Mississippi,28,68293,1944
8/11/2020,Missouri,29,61949,1402
8/11/2020,Montana,30,5125,77
8/11/2020,Nebraska,31,29030,357
8/11/2020,Nevada,32,57608,982
8/11/2020,New Hampshire,33,6861,419
8/11/2020,New Jersey,34,187328,15890
8/11/2020,New Mexico,35,22643,693
8/11/2020,New York,36,426713,32372
8/11/2020,North Carolina,37,138074,2238
8/11/2020,North Dakota,38,7889,122
8/11/2020,Northern Mariana Islands,69,49,2
8/11/2020,Ohio,39,102826,3708
8/11/2020,Oklahoma,40,44725,618
8/11/2020,Oregon,41,21782,372
8/11/2020,Pennsylvania,42,125061,7404
8/11/2020,Puerto Rico,72,23403,287
8/11/2020,Rhode Island,44,20053,1016
8/11/2020,South Carolina,45,102130,2098
8/11/2020,South Dakota,46,9713,146
8/11/2020,Tennessee,47,122003,1259
8/11/2020,Texas,48,524898,9311
8/11/2020,Utah,49,44836,350
8/11/2020,Vermont,50,1472,58
8/11/2020,Virgin Islands,78,639,9
8/11/2020,Virginia,51,101745,2344
8/11/2020,Washington,53,66619,1785
8/11/2020,West Virginia,54,7875,147
8/11/2020,Wisconsin,55,66146,1017
8/11/2020,Wyoming,56,3073,29
8/12/2020,Alabama,1,104786,1882
8/12/2020,Alaska,2,4653,25
8/12/2020,Arizona,4,189522,4348
8/12/2020,Arkansas,5,51114,573
8/12/2020,California,6,595097,10808
8/12/2020,Colorado,8,51847,1881
8/12/2020,Connecticut,9,50706,4450
8/12/2020,Delaware,10,15765,592
8/12/2020,District of Columbia,11,12959,593
8/12/2020,Florida,12,550893,8764
8/12/2020,Georgia,13,209683,4360
8/12/2020,Guam,66,1418,6
8/12/2020,Hawaii,15,3935,37
8/12/2020,Idaho,16,26280,251
8/12/2020,Illinois,17,200648,7907
8/12/2020,Indiana,18,78337,3086
8/12/2020,Iowa,19,49973,953
8/12/2020,Kansas,20,32977,397
8/12/2020,Kentucky,21,38546,809
8/12/2020,Louisiana,22,134427,4361
8/12/2020,Maine,23,4070,126
8/12/2020,Maryland,24,97959,3612
8/12/2020,Massachusetts,25,122000,8769
8/12/2020,Michigan,26,98825,6541
8/12/2020,Minnesota,27,62349,1724
8/12/2020,Mississippi,28,69374,1989
8/12/2020,Missouri,29,63372,1408
8/12/2020,Montana,30,5292,80
8/12/2020,Nebraska,31,29244,359
8/12/2020,Nevada,32,58132,999
8/12/2020,New Hampshire,33,6887,420
8/12/2020,New Jersey,34,187777,15885
8/12/2020,New Mexico,35,22816,695
8/12/2020,New York,36,427419,32384
8/12/2020,North Carolina,37,139413,2277
8/12/2020,North Dakota,38,7974,124
8/12/2020,Northern Mariana Islands,69,49,2
8/12/2020,Ohio,39,104248,3734
8/12/2020,Oklahoma,40,45392,627
8/12/2020,Oregon,41,22029,378
8/12/2020,Pennsylvania,42,125965,7447
8/12/2020,Puerto Rico,72,24074,295
8/12/2020,Rhode Island,44,20129,1018
8/12/2020,South Carolina,45,102974,2144
8/12/2020,South Dakota,46,9815,147
8/12/2020,Tennessee,47,123489,1274
8/12/2020,Texas,48,531825,9645
8/12/2020,Utah,49,45181,355
8/12/2020,Vermont,50,1478,58
8/12/2020,Virgin Islands,78,639,9
8/12/2020,Virginia,51,102521,2352
8/12/2020,Washington,53,67170,1788
8/12/2020,West Virginia,54,8008,153
8/12/2020,Wisconsin,55,66705,1022
8/12/2020,Wyoming,56,3086,29
8/13/2020,Alabama,1,105557,1890
8/13/2020,Alaska,2,4748,25
8/13/2020,Arizona,4,190850,4385
8/13/2020,Arkansas,5,51766,582
8/13/2020,California,6,603212,10995
8/13/2020,Colorado,8,52242,1886
8/13/2020,Connecticut,9,50782,4450
8/13/2020,Delaware,10,15967,593
8/13/2020,District of Columbia,11,13024,594
8/13/2020,Florida,12,557129,8912
8/13/2020,Georgia,13,212009,4440
8/13/2020,Guam,66,1446,6
8/13/2020,Hawaii,15,4289,39
8/13/2020,Idaho,16,26814,256
8/13/2020,Illinois,17,202577,7934
8/13/2020,Indiana,18,79404,3105
8/13/2020,Iowa,19,50678,964
8/13/2020,Kansas,20,33087,403
8/13/2020,Kentucky,21,39306,817
8/13/2020,Louisiana,22,135562,4402
8/13/2020,Maine,23,4089,126
8/13/2020,Maryland,24,98728,3620
8/13/2020,Massachusetts,25,122423,8790
8/13/2020,Michigan,26,99963,6556
8/13/2020,Minnesota,27,63039,1731
8/13/2020,Mississippi,28,69986,2011
8/13/2020,Missouri,29,64933,1417
8/13/2020,Montana,30,5430,81
8/13/2020,Nebraska,31,29660,362
8/13/2020,Nevada,32,58812,1030
8/13/2020,New Hampshire,33,6921,422
8/13/2020,New Jersey,34,188433,15893
8/13/2020,New Mexico,35,22987,697
8/13/2020,New York,36,428155,32399
8/13/2020,North Carolina,37,141006,2313
8/13/2020,North Dakota,38,8175,124
8/13/2020,Northern Mariana Islands,69,49,2
8/13/2020,Ohio,39,105426,3755
8/13/2020,Oklahoma,40,46101,638
8/13/2020,Oregon,41,22315,387
8/13/2020,Pennsylvania,42,126950,7474
8/13/2020,Puerto Rico,72,24446,306
8/13/2020,Rhode Island,44,20240,1019
8/13/2020,South Carolina,45,103909,2186
8/13/2020,South Dakota,46,9897,148
8/13/2020,Tennessee,47,125487,1300
8/13/2020,Texas,48,538805,9879
8/13/2020,Utah,49,45537,358
8/13/2020,Vermont,50,1484,58
8/13/2020,Virgin Islands,78,704,9
8/13/2020,Virginia,51,103622,2363
8/13/2020,Washington,53,68095,1822
8/13/2020,West Virginia,54,8151,153
8/13/2020,Wisconsin,55,67781,1029
8/13/2020,Wyoming,56,3119,29
8/14/2020,Alabama,1,106309,1893
8/14/2020,Alaska,2,4867,25
8/14/2020,Arizona,4,191810,4426
8/14/2020,Arkansas,5,52392,587
8/14/2020,California,6,613243,11146
8/14/2020,Colorado,8,52587,1892
8/14/2020,Connecticut,9,50897,4453
8/14/2020,Delaware,10,16340,593
8/14/2020,District of Columbia,11,13118,594
8/14/2020,Florida,12,563277,9140
8/14/2020,Georgia,13,215328,4474
8/14/2020,Guam,66,1471,6
8/14/2020,Hawaii,15,4520,39
8/14/2020,Idaho,16,27312,267
8/14/2020,Illinois,17,204827,7953
8/14/2020,Indiana,18,80507,3113
8/14/2020,Iowa,19,51272,972
8/14/2020,Kansas,20,34246,404
8/14/2020,Kentucky,21,40012,822
8/14/2020,Louisiana,22,136860,4430
8/14/2020,Maine,23,4115,126
8/14/2020,Maryland,24,99430,3631
8/14/2020,Massachusetts,25,122728,8810
8/14/2020,Michigan,26,100813,6567
8/14/2020,Minnesota,27,63769,1739
8/14/2020,Mississippi,28,70930,2043
8/14/2020,Missouri,29,66305,1425
8/14/2020,Montana,30,5564,82
8/14/2020,Nebraska,31,29988,363
8/14/2020,Nevada,32,59800,1045
8/14/2020,New Hampshire,33,6964,423
8/14/2020,New Jersey,34,189003,15903
8/14/2020,New Mexico,35,23160,703
8/14/2020,New York,36,428879,32407
8/14/2020,North Carolina,37,142544,2344
8/14/2020,North Dakota,38,8326,125
8/14/2020,Northern Mariana Islands,69,50,2
8/14/2020,Ohio,39,106557,3784
8/14/2020,Oklahoma,40,46893,644
8/14/2020,Oregon,41,22614,388
8/14/2020,Pennsylvania,42,127774,7513
8/14/2020,Puerto Rico,72,25128,317
8/14/2020,Rhode Island,44,20335,1021
8/14/2020,South Carolina,45,104841,2204
8/14/2020,South Dakota,46,10024,150
8/14/2020,Tennessee,47,127465,1312
8/14/2020,Texas,48,547670,10195
8/14/2020,Utah,49,46048,362
8/14/2020,Vermont,50,1501,58
8/14/2020,Virgin Islands,78,734,9
8/14/2020,Virginia,51,104838,2370
8/14/2020,Washington,53,68581,1825
8/14/2020,West Virginia,54,8274,157
8/14/2020,Wisconsin,55,68761,1035
8/14/2020,Wyoming,56,3183,30
8/15/2020,Alabama,1,107580,1896
8/15/2020,Alaska,2,4952,26
8/15/2020,Arizona,4,192670,4497
8/15/2020,Arkansas,5,51992,600
8/15/2020,California,6,621981,11229
8/15/2020,Colorado,8,52868,1897
8/15/2020,Connecticut,9,50897,4453
8/15/2020,Delaware,10,16396,593
8/15/2020,District of Columbia,11,13159,597
8/15/2020,Florida,12,569629,9344
8/15/2020,Georgia,13,218344,4568
8/15/2020,Guam,66,1471,6
8/15/2020,Hawaii,15,4802,39
8/15/2020,Idaho,16,27620,269
8/15/2020,Illinois,17,206505,7959
8/15/2020,Indiana,18,81561,3128
8/15/2020,Iowa,19,52065,975
8/15/2020,Kansas,20,34294,406
8/15/2020,Kentucky,21,40677,829
8/15/2020,Louisiana,22,136860,4430
8/15/2020,Maine,23,4144,127
8/15/2020,Maryland,24,100237,3636
8/15/2020,Massachusetts,25,123199,8826
8/15/2020,Michigan,26,101831,6586
8/15/2020,Minnesota,27,64459,1745
8/15/2020,Mississippi,28,71755,2080
8/15/2020,Missouri,29,67442,1431
8/15/2020,Montana,30,5663,82
8/15/2020,Nebraska,31,30241,363
8/15/2020,Nevada,32,60648,1070
8/15/2020,New Hampshire,33,6980,423
8/15/2020,New Jersey,34,189281,15910
8/15/2020,New Mexico,35,23302,711
8/15/2020,New York,36,429617,32414
8/15/2020,North Carolina,37,143956,2370
8/15/2020,North Dakota,38,8448,125
8/15/2020,Northern Mariana Islands,69,50,2
8/15/2020,Ohio,39,107674,3824
8/15/2020,Oklahoma,40,47798,657
8/15/2020,Oregon,41,23018,389
8/15/2020,Pennsylvania,42,128531,7525
8/15/2020,Puerto Rico,72,25695,329
8/15/2020,Rhode Island,44,20335,1021
8/15/2020,South Carolina,45,105882,2260
8/15/2020,South Dakota,46,10118,152
8/15/2020,Tennessee,47,128771,1331
8/15/2020,Texas,48,555343,10379
8/15/2020,Utah,49,46413,364
8/15/2020,Vermont,50,1509,58
8/15/2020,Virgin Islands,78,734,9
8/15/2020,Virginia,51,105750,2381
8/15/2020,Washington,53,69136,1842
8/15/2020,West Virginia,54,8457,160
8/15/2020,Wisconsin,55,69560,1047
8/15/2020,Wyoming,56,3227,30
8/16/2020,Alabama,1,108433,1898
8/16/2020,Alaska,2,5058,26
8/16/2020,Arizona,4,193554,4509
8/16/2020,Arkansas,5,52665,599
8/16/2020,California,6,628508,11245
8/16/2020,Colorado,8,53188,1897
8/16/2020,Connecticut,9,50897,4453
8/16/2020,Delaware,10,16451,593
8/16/2020,District of Columbia,11,13220,597
8/16/2020,Florida,12,573408,9451
8/16/2020,Georgia,13,220165,4600
8/16/2020,Guam,66,1471,6
8/16/2020,Hawaii,15,5019,39
8/16/2020,Idaho,16,27794,269
8/16/2020,Illinois,17,208068,7973
8/16/2020,Indiana,18,82304,3133
8/16/2020,Iowa,19,52447,975
8/16/2020,Kansas,20,34495,406
8/16/2020,Kentucky,21,40883,832
8/16/2020,Louisiana,22,138041,4507
8/16/2020,Maine,23,4168,127
8/16/2020,Maryland,24,100772,3639
8/16/2020,Massachusetts,25,123593,8838
8/16/2020,Michigan,26,102323,6592
8/16/2020,Minnesota,27,65198,1752
8/16/2020,Mississippi,28,72136,2084
8/16/2020,Missouri,29,68493,1436
8/16/2020,Montana,30,5751,82
8/16/2020,Nebraska,31,30372,363
8/16/2020,Nevada,32,61374,1074
8/16/2020,New Hampshire,33,6988,423
8/16/2020,New Jersey,34,189294,15912
8/16/2020,New Mexico,35,23408,714
8/16/2020,New York,36,430226,32424
8/16/2020,North Carolina,37,145111,2372
8/16/2020,North Dakota,38,8591,129
8/16/2020,Northern Mariana Islands,69,50,2
8/16/2020,Ohio,39,108287,3826
8/16/2020,Oklahoma,40,48342,661
8/16/2020,Oregon,41,23262,388
8/16/2020,Pennsylvania,42,129075,7532
8/16/2020,Puerto Rico,72,26006,335
8/16/2020,Rhode Island,44,20335,1021
8/16/2020,South Carolina,45,106497,2269
8/16/2020,South Dakota,46,10274,153
8/16/2020,Tennessee,47,130620,1349
8/16/2020,Texas,48,563464,10498
8/16/2020,Utah,49,46652,364
8/16/2020,Vermont,50,1515,58
8/16/2020,Virgin Islands,78,741,9
8/16/2020,Virginia,51,106687,2381
8/16/2020,Washington,53,69894,1861
8/16/2020,West Virginia,54,8564,160
8/16/2020,Wisconsin,55,70246,1048
8/16/2020,Wyoming,56,3286,30
8/17/2020,Alabama,1,109004,1925
8/17/2020,Alaska,2,5108,26
8/17/2020,Arizona,4,194027,4509
8/17/2020,Arkansas,5,53077,603
8/17/2020,California,6,634991,11334
8/17/2020,Colorado,8,53391,1903
8/17/2020,Connecticut,9,51267,4456
8/17/2020,Delaware,10,16536,593
8/17/2020,District of Columbia,11,13273,597
8/17/2020,Florida,12,576086,9538
8/17/2020,Georgia,13,221841,4624
8/17/2020,Guam,66,1527,6
8/17/2020,Hawaii,15,5192,39
8/17/2020,Idaho,16,28113,275
8/17/2020,Illinois,17,209942,7990
8/17/2020,Indiana,18,82909,3135
8/17/2020,Iowa,19,52829,987
8/17/2020,Kansas,20,35544,410
8/17/2020,Kentucky,21,41610,839
8/17/2020,Louisiana,22,138608,4526
8/17/2020,Maine,23,4197,127
8/17/2020,Maryland,24,101276,3641
8/17/2020,Massachusetts,25,123841,8842
8/17/2020,Michigan,26,102872,6592
8/17/2020,Minnesota,27,65762,1758
8/17/2020,Mississippi,28,72412,2095
8/17/2020,Missouri,29,69888,1468
8/17/2020,Montana,30,5810,82
8/17/2020,Nebraska,31,30563,363
8/17/2020,Nevada,32,62022,1077
8/17/2020,New Hampshire,33,7004,423
8/17/2020,New Jersey,34,189606,15916
8/17/2020,New Mexico,35,23500,718
8/17/2020,New York,36,430636,32435
8/17/2020,North Carolina,37,145942,2384
8/17/2020,North Dakota,38,8651,130
8/17/2020,Northern Mariana Islands,69,53,2
8/17/2020,Ohio,39,109062,3832
8/17/2020,Oklahoma,40,48711,665
8/17/2020,Oregon,41,23461,391
8/17/2020,Pennsylvania,42,129686,7535
8/17/2020,Puerto Rico,72,26760,335
8/17/2020,Rhode Island,44,20572,1023
8/17/2020,South Carolina,45,106953,2288
8/17/2020,South Dakota,46,10360,153
8/17/2020,Tennessee,47,131742,1370
8/17/2020,Texas,48,569058,10559
8/17/2020,Utah,49,46936,366
8/17/2020,Vermont,50,1527,58
8/17/2020,Virgin Islands,78,760,9
8/17/2020,Virginia,51,107421,2385
8/17/2020,Washington,53,70509,1869
8/17/2020,West Virginia,54,8632,160
8/17/2020,Wisconsin,55,70796,1050
8/17/2020,Wyoming,56,3331,33
8/18/2020,Alabama,1,110361,1936
8/18/2020,Alaska,2,5175,27
8/18/2020,Arizona,4,194931,4535
8/18/2020,Arkansas,5,53487,619
8/18/2020,California,6,640499,11523
8/18/2020,Colorado,8,53674,1906
8/18/2020,Connecticut,9,51255,4456
8/18/2020,Delaware,10,16593,593
8/18/2020,District of Columbia,11,13325,599
8/18/2020,Florida,12,579924,9757
8/18/2020,Georgia,13,224681,4691
8/18/2020,Guam,66,1546,6
8/18/2020,Hawaii,15,5326,40
8/18/2020,Idaho,16,28486,283
8/18/2020,Illinois,17,211806,8017
8/18/2020,Indiana,18,83799,3165
8/18/2020,Iowa,19,53201,1002
8/18/2020,Kansas,20,35632,415
8/18/2020,Kentucky,21,42270,858
8/18/2020,Louisiana,22,139248,4554
8/18/2020,Maine,23,4213,127
8/18/2020,Maryland,24,101780,3650
8/18/2020,Massachusetts,25,124063,8848
8/18/2020,Michigan,26,103527,6607
8/18/2020,Minnesota,27,66107,1767
8/18/2020,Mississippi,28,73207,2128
8/18/2020,Missouri,29,70759,1477
8/18/2020,Montana,30,5867,84
8/18/2020,Nebraska,31,30825,370
8/18/2020,Nevada,32,62752,1102
8/18/2020,New Hampshire,33,7017,424
8/18/2020,New Jersey,34,189937,15925
8/18/2020,New Mexico,35,23579,723
8/18/2020,New York,36,431298,32446
8/18/2020,North Carolina,37,147141,2425
8/18/2020,North Dakota,38,8786,132
8/18/2020,Northern Mariana Islands,69,54,2
8/18/2020,Ohio,39,109923,3871
8/18/2020,Oklahoma,40,49326,682
8/18/2020,Oregon,41,23685,399
8/18/2020,Pennsylvania,42,130286,7561
8/18/2020,Puerto Rico,72,27713,346
8/18/2020,Rhode Island,44,20692,1024
8/18/2020,South Carolina,45,107672,2343
8/18/2020,South Dakota,46,10443,154
8/18/2020,Tennessee,47,132796,1410
8/18/2020,Texas,48,577220,10798
8/18/2020,Utah,49,47285,372
8/18/2020,Vermont,50,1530,58
8/18/2020,Virgin Islands,78,796,9
8/18/2020,Virginia,51,108282,2396
8/18/2020,Washington,53,71032,1895
8/18/2020,West Virginia,54,8731,164
8/18/2020,Wisconsin,55,71517,1063
8/18/2020,Wyoming,56,3360,34
8/19/2020,Alabama,1,111478,1944
8/19/2020,Alaska,2,5245,27
8/19/2020,Arizona,4,195568,4643
8/19/2020,Arkansas,5,54216,631
8/19/2020,California,6,646742,11686
8/19/2020,Colorado,8,53943,1906
8/19/2020,Connecticut,9,51314,4457
8/19/2020,Delaware,10,16643,595
8/19/2020,District of Columbia,11,13354,600
8/19/2020,Florida,12,584039,9931
8/19/2020,Georgia,13,227255,4744
8/19/2020,Guam,66,1568,6
8/19/2020,Hawaii,15,5586,41
8/19/2020,Idaho,16,28829,292
8/19/2020,Illinois,17,213888,8037
8/19/2020,Indiana,18,84308,3180
8/19/2020,Iowa,19,53541,1011
8/19/2020,Kansas,20,36333,420
8/19/2020,Kentucky,21,42958,866
8/19/2020,Louisiana,22,140044,4609
8/19/2020,Maine,23,4234,127
8/19/2020,Maryland,24,102215,3661
8/19/2020,Massachusetts,25,124415,8876
8/19/2020,Michigan,26,104235,6619
8/19/2020,Minnesota,27,66664,1784
8/19/2020,Mississippi,28,74555,2163
8/19/2020,Missouri,29,71802,1490
8/19/2020,Montana,30,5976,84
8/19/2020,Nebraska,31,31040,373
8/19/2020,Nevada,32,63127,1135
8/19/2020,New Hampshire,33,7036,427
8/19/2020,New Jersey,34,190256,15926
8/19/2020,New Mexico,35,23749,729
8/19/2020,New York,36,431924,32451
8/19/2020,North Carolina,37,148491,2464
8/19/2020,North Dakota,38,8972,134
8/19/2020,Northern Mariana Islands,69,54,2
8/19/2020,Ohio,39,110881,3907
8/19/2020,Oklahoma,40,49923,699
8/19/2020,Oregon,41,23887,408
8/19/2020,Pennsylvania,42,130950,7593
8/19/2020,Puerto Rico,72,27934,356
8/19/2020,Rhode Island,44,20795,1027
8/19/2020,South Carolina,45,108411,2360
8/19/2020,South Dakota,46,10566,155
8/19/2020,Tennessee,47,134810,1437
8/19/2020,Texas,48,582623,11043
8/19/2020,Utah,49,47647,379
8/19/2020,Vermont,50,1533,58
8/19/2020,Virgin Islands,78,828,9
8/19/2020,Virginia,51,109019,2410
8/19/2020,Washington,53,71594,1910
8/19/2020,West Virginia,54,8801,166
8/19/2020,Wisconsin,55,72204,1071
8/19/2020,Wyoming,56,3430,34
8/20/2020,Alabama,1,112449,1974
8/20/2020,Alaska,2,5330,27
8/20/2020,Arizona,4,196305,4688
8/20/2020,Arkansas,5,54765,641
8/20/2020,California,6,653401,11801
8/20/2020,Colorado,8,54285,1909
8/20/2020,Connecticut,9,51432,4458
8/20/2020,Delaware,10,16718,595
8/20/2020,District of Columbia,11,13409,601
8/20/2020,Florida,12,588594,10048
8/20/2020,Georgia,13,230288,4797
8/20/2020,Guam,66,1673,7
8/20/2020,Hawaii,15,5821,44
8/20/2020,Idaho,16,29252,299
8/20/2020,Illinois,17,215889,8064
8/20/2020,Indiana,18,85257,3191
8/20/2020,Iowa,19,54533,1016
8/20/2020,Kansas,20,36445,423
8/20/2020,Kentucky,21,43700,881
8/20/2020,Louisiana,22,140962,4637
8/20/2020,Maine,23,4252,128
8/20/2020,Maryland,24,102783,3669
8/20/2020,Massachusetts,25,124728,8888
8/20/2020,Michigan,26,104771,6636
8/20/2020,Minnesota,27,67354,1791
8/20/2020,Mississippi,28,75449,2190
8/20/2020,Missouri,29,72912,1508
8/20/2020,Montana,30,6095,89
8/20/2020,Nebraska,31,31348,377
8/20/2020,Nevada,32,63699,1175
8/20/2020,New Hampshire,33,7050,428
8/20/2020,New Jersey,34,190356,15932
8/20/2020,New Mexico,35,23951,734
8/20/2020,New York,36,432523,32451
8/20/2020,North Carolina,37,150422,2496
8/20/2020,North Dakota,38,9246,134
8/20/2020,Northern Mariana Islands,69,54,2
8/20/2020,Ohio,39,112003,3929
8/20/2020,Oklahoma,40,50669,709
8/20/2020,Oregon,41,24176,412
8/20/2020,Pennsylvania,42,131736,7606
8/20/2020,Puerto Rico,72,28143,367
8/20/2020,Rhode Island,44,20871,1028
8/20/2020,South Carolina,45,109320,2401
8/20/2020,South Dakota,46,10691,157
8/20/2020,Tennessee,47,136260,1470
8/20/2020,Texas,48,587900,11248
8/20/2020,Utah,49,48103,384
8/20/2020,Vermont,50,1537,58
8/20/2020,Virgin Islands,78,869,10
8/20/2020,Virginia,51,109882,2427
8/20/2020,Washington,53,72284,1924
8/20/2020,West Virginia,54,8982,166
8/20/2020,Wisconsin,55,73067,1077
8/20/2020,Wyoming,56,3468,34
8/21/2020,Alabama,1,113632,1996
8/21/2020,Alaska,2,5401,28
8/21/2020,Arizona,4,196925,4698
8/21/2020,Arkansas,5,55652,663
8/21/2020,California,6,659991,11984
8/21/2020,Colorado,8,54658,1915
8/21/2020,Connecticut,9,51519,4460
8/21/2020,Delaware,10,16770,600
8/21/2020,District of Columbia,11,13469,602
8/21/2020,Florida,12,593278,10167
8/21/2020,Georgia,13,233169,4889
8/21/2020,Guam,66,1736,7
8/21/2020,Hawaii,15,6049,45
8/21/2020,Idaho,16,29510,305
8/21/2020,Illinois,17,218111,8086
8/21/2020,Indiana,18,86312,3208
8/21/2020,Iowa,19,55331,1030
8/21/2020,Kansas,20,37411,430
8/21/2020,Kentucky,21,44432,887
8/21/2020,Louisiana,22,141861,4687
8/21/2020,Maine,23,4285,129
8/21/2020,Maryland,24,103461,3674
8/21/2020,Massachusetts,25,125216,8901
8/21/2020,Michigan,26,104829,6637
8/21/2020,Minnesota,27,68179,1799
8/21/2020,Mississippi,28,76323,2214
8/21/2020,Missouri,29,74221,1511
8/21/2020,Montana,30,6239,90
8/21/2020,Nebraska,31,31626,381
8/21/2020,Nevada,32,64573,1185
8/21/2020,New Hampshire,33,7071,428
8/21/2020,New Jersey,34,190646,15941
8/21/2020,New Mexico,35,24095,739
8/21/2020,New York,36,433230,32456
8/21/2020,North Carolina,37,152344,2522
8/21/2020,North Dakota,38,9478,136
8/21/2020,Northern Mariana Islands,69,54,2
8/21/2020,Ohio,39,113046,3955
8/21/2020,Oklahoma,40,51746,715
8/21/2020,Oregon,41,24435,421
8/21/2020,Pennsylvania,42,132461,7629
8/21/2020,Puerto Rico,72,28846,374
8/21/2020,Rhode Island,44,21022,1030
